user_reputation,taker_mpxr_delta,range_weight,intermediate_quality,post_quality
251,-9.440038120274028,20,-11.328045744328834,-1.888007624054806
246,8.560684558615641,20,10.27282147033877,1.7121369117231282
386,-4.602677118185053,30,-5.983480253640569,-1.3808031354555164
147,0.48129006869774393,15,0.5534835790024055,0.07219351030466159
144,0.2276398528709791,15,0.26178583080162593,0.03414597793064683
47,2.631541593535477,7,2.8157495050829606,0.1842079115474835
363,-1.0280950310899186,30,-1.3365235404168943,-0.30842850932697563
47,1.4133791186204512,7,1.512315656923883,0.09893653830343174
272,-5.790376508914948,20,-6.948451810697937,-1.158075301782989
64,8.103624056751336,9,8.832950221858956,0.7293261651076204
49,3.663832287471461,7,3.9203005475944637,0.2564682601230026
75,1.112905866053989,10,1.224196452659388,0.11129058660539903
213,-9.339228639831417,20,-11.2070743677977,-1.8678457279662837
293,-6.926249867886156,20,-8.311499841463387,-1.3852499735772312
359,4.144352552164371,30,5.387658317813682,1.2433057656493114
282,-3.2537269362911303,20,-3.9044723235493564,-0.6507453872582261
111,-6.306829320059579,10,-6.937512252065538,-0.6306829320059588
259,1.7937588639312594,20,2.152510636717511,0.3587517727862517
376,-1.926982009699966,30,-2.505076612609956,-0.57809460290999
385,0.6004304666333518,30,0.7805596066233573,0.18012913999000557
251,-9.448849704640613,20,-11.338619645568736,-1.8897699409281223
337,8.45854263361947,30,10.99610542370531,2.5375627900858415
121,0.8708961080022437,15,1.0015305242025803,0.13063441620033656
15,-9.59917302380493,5,-10.079131674995176,-0.4799586511902465
186,-4.805054363757256,15,-5.525812518320843,-0.7207581545635877
89,-7.9311467242694755,10,-8.724261396696424,-0.793114672426948
387,4.740089991557143,30,6.162116989024287,1.4220269974671433
53,8.557068637467605,9,9.32720481483969,0.7701361773720858
193,0.8872419738479227,15,1.020328269925111,0.13308629607718836
365,6.142232102493615,30,7.9849017332417,1.8426696307480848
137,9.42386463237461,15,10.8374443272308,1.4135796948561907
73,4.157749171780537,9,4.531946597240786,0.3741974254602489
242,-6.27387898321312,20,-7.528654779855743,-1.2547757966426234
32,-3.5316493410237886,7,-3.778864794895454,-0.24721545387166532
173,-1.560950858194932,15,-1.7950934869241717,-0.23414262872923963
209,9.870270934034007,20,11.844325120840809,1.9740541868068018
57,1.6197256701795038,9,1.7655009804956592,0.14577531031615543
128,8.330008329502757,15,9.57950957892817,1.2495012494254123
58,3.3262789602003924,9,3.625644066618428,0.2993651064180356
122,-9.323434147662585,15,-10.721949269811972,-1.3985151221493872
337,-9.555838025089674,30,-12.422589432616576,-2.866751407526902
388,1.528280109788124,30,1.9867641427245613,0.45848403293643725
92,-8.39352919410252,10,-9.232882113512773,-0.8393529194102527
62,-3.887139339282884,9,-4.236981879818344,-0.3498425405354597
99,1.9593090632219372,10,2.155239969544131,0.1959309063221939
112,6.438458161466151,10,7.082303977612767,0.6438458161466158
248,8.82820397845537,20,10.593844774146444,1.7656407956910734
241,-0.5875593472163807,20,-0.7050712166596568,-0.11751186944327607
162,-7.902681242276777,15,-9.088083428618292,-1.1854021863415154
267,-5.532689853838977,20,-6.639227824606772,-1.1065379707677954
377,9.03695959126486,30,11.74804746864432,2.711087877379459
253,2.4236130410753347,20,2.9083356492904016,0.48472260821506685
234,-4.424516530098257,20,-5.309419836117908,-0.884903306019651
79,-8.545281675566432,10,-9.399809843123077,-0.8545281675566443
11,-3.733961287483501,5,-3.920659351857676,-0.18669806437417513
319,5.047627644974577,30,6.56191593846695,1.5142882934923731
235,4.92248416779354,20,5.906981001352247,0.9844968335587074
270,9.253263397820305,20,11.103916077384365,1.8506526795640603
206,-2.83314079393749,20,-3.399768952724988,-0.566628158787498
143,0.6764270973686024,15,0.7778911619738927,0.10146406460529034
202,4.863385300003804,20,5.836062360004565,0.9726770600007608
383,-9.2657706351578,30,-12.04550182570514,-2.7797311905473396
376,5.2729985648845705,30,6.854898134349942,1.5818995694653717
66,1.1635426723242315,9,1.2682615128334125,0.10471884050918101
200,-8.536906796295758,20,-10.24428815555491,-1.707381359259152
248,9.481473244058158,20,11.37776789286979,1.8962946488116312
161,-2.9338802333378755,15,-3.3739622683385564,-0.4400820350006809
303,-8.640741993851574,30,-11.232964592007047,-2.592222598155473
204,-2.880465652754742,20,-3.4565587833056903,-0.5760931305509485
331,-0.14164051423295732,30,-0.18413266850284452,-0.0424921542698872
159,6.238813809158529,15,7.174635880532308,0.9358220713737788
313,8.425561446749171,30,10.953229880773923,2.5276684340247524
290,-0.4846990700170615,20,-0.5816388840204737,-0.09693981400341223
165,4.050081216531851,15,4.657593399011628,0.6075121824797769
76,4.7730662167499744,10,5.250372838424973,0.47730662167499815
366,2.31303900830272,30,3.0069507107935363,0.6939117024908161
228,1.4467076334381783,20,1.736049160125814,0.2893415266876356
89,9.936731944378998,10,10.930405138816898,0.9936731944378998
376,1.8943844388623141,30,2.4626997705210085,0.5683153316586944
348,-7.385899945158458,30,-9.601669928705997,-2.2157699835475384
142,0.4250958955292905,15,0.488860279858684,0.06376438432939352
27,-1.5139099761591517,7,-1.6198836744902925,-0.10597369833114079
368,-8.215271948151681,30,-10.679853532597186,-2.4645815844455043
219,4.909468642023064,20,5.891362370427677,0.9818937284046125
139,-7.59193604407963,15,-8.730726450691574,-1.1387904066119434
43,0.2511157329158227,7,0.26869383421993026,0.017578101304107585
315,-5.7798451289048725,30,-7.513798667576334,-1.7339535386714617
119,8.895406019287861,10,9.784946621216648,0.8895406019287861
192,-3.011028476824653,15,-3.462682748348351,-0.45165427152369775
324,-5.153526519339473,30,-6.699584475141315,-1.5460579558018424
370,-9.445339471740688,30,-12.278941313262894,-2.8336018415222064
250,6.891451101916594,20,8.269741322299913,1.3782902203833185
100,3.5230374499383093,10,3.8753411949321404,0.3523037449938311
285,2.8527002691711996,20,3.4232403230054396,0.57054005383424
128,2.73469847934064,15,3.1449032512417356,0.4102047719010957
357,-3.1346599521819574,30,-4.075057937836545,-0.9403979856545872
396,-2.007528889221966,30,-2.609787555988556,-0.6022586667665899
5,-4.204705951270187,4,-4.372894189320994,-0.1681882380508073
362,1.1207986532621028,30,1.4570382492407337,0.33623959597863085
38,6.528062324596615,7,6.985026687318378,0.456964362721763
149,-4.473360295245894,15,-5.144364339532777,-0.6710040442868834
205,6.847523231055671,20,8.217027877266805,1.3695046462111335
285,5.472560669058851,20,6.56707280287062,1.0945121338117696
129,8.770040404262126,15,10.085546464901444,1.3155060606393185
112,2.3056860771681453,10,2.53625468488496,0.23056860771681453
251,-4.007978967580499,20,-4.809574761096599,-0.8015957935160998
247,0.8957425602224678,20,1.0748910722669613,0.17914851204449356
188,6.119677244761547,15,7.037628831475779,0.9179515867142314
234,2.1677104807744385,20,2.601252576929326,0.4335420961548877
122,-6.443590655208076,15,-7.410129253489287,-0.9665385982812111
50,-9.818077036040695,9,-10.701703969284358,-0.8836269332436633
237,-3.8986434642962635,20,-4.678372157155516,-0.7797286928592522
194,2.395527262592971,15,2.7548563519819163,0.35932908938894537
283,7.2783160532818485,20,8.733979263938219,1.45566321065637
128,5.600353269149533,15,6.440406259521962,0.8400529903724294
16,-9.97430056846628,5,-10.473015596889594,-0.49871502842331417
200,1.5630259754259725,20,1.875631170511167,0.31260519508519446
363,-7.094483233880117,30,-9.222828204044152,-2.1283449701640347
267,-9.058700558700782,20,-10.870440670440937,-1.8117401117401553
325,-2.9842363314878178,30,-3.879507230934163,-0.8952708994463454
240,0.01504102543008301,20,0.01804923051609961,0.0030082050860166
387,9.535533930077992,30,12.39619410910139,2.860660179023398
194,5.597537725620384,15,6.437168384463441,0.8396306588430571
45,9.859805642402655,7,10.549992037370842,0.6901863949681868
298,-4.95023826139745,20,-5.94028591367694,-0.9900476522794897
344,-0.9270905138932726,30,-1.2052176680612543,-0.2781271541679817
65,-0.8941260018454287,9,-0.9745973420115174,-0.0804713401660887
138,0.7105745324630313,15,0.8171607123324859,0.10658617986945462
275,-8.024357799086681,20,-9.629229358904018,-1.6048715598173366
206,-6.664658387977706,20,-7.997590065573247,-1.3329316775955409
221,1.228643757779185,20,1.4743725093350222,0.24572875155583707
67,-2.338550339877729,9,-2.549019870466725,-0.21046953058899565
125,0.9591521971901873,15,1.1030250267687154,0.1438728295785281
45,2.568948876350003,7,2.7487752976945035,0.17982642134450044
351,2.8657958769607355,30,3.725534640048956,0.8597387630882207
329,7.06960237590134,30,9.190483088671742,2.1208807127704024
397,2.771732850323275,30,3.6032527054202577,0.8315198550969827
116,-9.311366210896683,10,-10.242502831986352,-0.931136621089669
225,4.060708662666272,20,4.872850395199526,0.8121417325332541
18,-8.257484959225422,5,-8.670359207186694,-0.4128742479612715
113,-5.0490920805463695,10,-5.554001288601007,-0.5049092080546371
248,-7.133769072157041,20,-8.56052288658845,-1.4267538144314083
36,-6.343075415464572,7,-6.787090694547092,-0.44401527908252003
302,3.926342739653613,30,5.104245561549697,1.177902821896084
324,2.688837169373407,30,3.4954883201854297,0.8066511508120224
105,3.413208720616833,10,3.7545295926785163,0.3413208720616834
84,2.6568963141897726,10,2.92258594560875,0.2656896314189776
375,-2.7261401241094285,30,-3.543982161342257,-0.8178420372328286
187,-1.8690995331364508,15,-2.149464463106918,-0.28036492997046736
26,3.3331647940088693,7,3.56648632958949,0.23332153558062085
24,-1.4734212737225523,7,-1.576560762883131,-0.1031394891605788
281,3.9281388256209198,20,4.713766590745103,0.7856277651241834
274,-1.7339310792043605,20,-2.0807172950452326,-0.3467862158408721
280,7.852949882527668,20,9.4235398590332,1.5705899765055324
123,-8.497525256503796,15,-9.772154044979365,-1.2746287884755692
275,8.09219376461024,20,9.710632517532288,1.6184387529220476
124,-1.1211269439733211,15,-1.2892959855693191,-0.168169041595998
374,1.5233925926531775,30,1.980410370449131,0.45701777779595343
1,-4.005555264202789,4,-4.1657774747709,-0.16022221056811148
112,7.807803873316921,10,8.588584260648613,0.7807803873316921
328,0.7203939577241201,30,0.9365121450413562,0.2161181873172361
153,7.976744876720652,15,9.17325660822875,1.1965117315080978
378,5.384905791636196,30,7.000377529127055,1.615471737490859
145,3.210728951877977,15,3.692338294659673,0.4816093427816961
356,4.360266812414297,30,5.668346856138586,1.3080800437242894
257,9.23206516461638,20,11.078478197539654,1.8464130329232749
97,9.029094556661207,10,9.932004012327328,0.902909455666121
257,-5.756125729947539,20,-6.9073508759370466,-1.1512251459895078
285,-1.8562855755356082,20,-2.22754269064273,-0.37125711510712156
27,-9.256350071506688,7,-9.904294576512157,-0.6479445050054693
21,2.2217032545006425,7,2.3772224823156876,0.155519227815045
30,-2.91443138816841,7,-3.1184415853401988,-0.20401019717178892
112,0.00018015121312942028,10,0.00019816633444236234,1.8015121312942056e-05
395,-7.165364280456352,30,-9.314973564593258,-2.149609284136906
159,6.78501833864177,15,7.802771089438035,1.017752750796265
49,-6.020388030530997,7,-6.441815192668167,-0.4214271621371699
387,6.528011547815616,30,8.486415012160302,1.958403464344686
63,6.4871933881823765,9,7.071040793118791,0.5838474049364146
221,0.2672593710981275,20,0.32071124531775297,0.053451874219625495
173,-4.050281718238584,15,-4.657823975974371,-0.607542257735787
231,-8.497510894737346,20,-10.197013073684815,-1.6995021789474691
123,-8.838427473268737,15,-10.164191594259048,-1.3257641209903106
8,-8.162809265180949,4,-8.489321635788187,-0.32651237060723837
150,-0.8243956193661965,15,-0.948054962271126,-0.12365934290492941
177,7.433746538026888,15,8.54880851873092,1.1150619807040325
35,-8.526206729240632,7,-9.123041200287478,-0.5968344710468454
320,5.578531080930949,30,7.252090405210234,1.6735593242792852
332,0.24035759313680316,30,0.3124648710778441,0.07210727794104094
130,-9.868464754854053,15,-11.34873446808216,-1.4802697132281075
225,6.130717215325195,20,7.356860658390233,1.2261434430650384
292,-1.4090162870999112,20,-1.6908195445198935,-0.28180325741998224
171,5.8849353830348665,15,6.767675690490096,0.8827403074552294
205,7.116604744149054,20,8.539925692978864,1.4233209488298098
120,9.678254580915198,15,11.129992768052476,1.4517381871372788
366,1.28045454510114,30,1.664590908631482,0.3841363635303421
22,-0.380408921920381,7,-0.4070375464548077,-0.026628624534426715
305,-2.7941727842382686,30,-3.632424619509749,-0.8382518352714805
163,2.978743878684355,15,3.425555460487008,0.446811581802653
117,-8.615477823769755,10,-9.47702560614673,-0.8615477823769755
97,2.8736660873423467,10,3.1610326960765818,0.28736660873423503
252,1.411317175859324,20,1.6935806110311886,0.2822634351718647
388,-0.6884769293374209,30,-0.8950200081386471,-0.20654307880122624
147,-1.3041697492604758,15,-1.499795211649547,-0.1956254623890712
35,-7.064775297413124,7,-7.5593095682320435,-0.4945342708189191
96,0.9444378627680834,10,1.0388816490448918,0.09444378627680838
331,0.36283494390431414,30,0.4716854270756084,0.10885048317129425
214,1.4174944772788187,20,1.7009933727345825,0.2834988954557638
326,0.8892166143365046,30,1.155981598637456,0.2667649843009514
36,4.603972640222633,7,4.9262507250382175,0.3222780848155846
203,9.109050465538001,20,10.9308605586456,1.8218100931075991
232,1.3962518104522097,20,1.6755021725426515,0.27925036209044185
314,-1.2447848463884483,30,-1.6182203003049829,-0.37343545391653454
393,-4.1766082080740485,30,-5.429590670496263,-1.2529824624222146
21,4.5966867016840744,7,4.91845477080196,0.32176806911788525
70,9.230885005720577,9,10.061664656235429,0.8307796505148524
208,1.3099291538292093,20,1.571914984595051,0.2619858307658418
370,-4.339640847719193,30,-5.641533102034951,-1.3018922543157583
300,1.2313718602382266,30,1.6007834183096947,0.3694115580714681
335,-9.308528106049017,30,-12.101086537863724,-2.7925584318147063
339,-0.40267767408634114,30,-0.5234809763122436,-0.12080330222590241
18,7.275199105032559,5,7.638959060284187,0.36375995525162796
389,-0.10080822883190521,30,-0.13105069748147677,-0.030242468649571558
208,-3.10104577638187,20,-3.721254931658244,-0.620209155276374
20,-4.921540288215713,7,-5.266048108390813,-0.3445078201751004
101,0.8754941079520719,10,0.9630435187472792,0.08754941079520728
382,-8.240246428805786,30,-10.712320357447522,-2.472073928641736
32,1.7379859010979786,7,1.8596449141748372,0.12165901307685867
209,-5.970070613570899,20,-7.164084736285078,-1.1940141227141794
307,8.782005947280428,30,11.416607731464557,2.634601784184129
330,-3.912933604849515,30,-5.08681368630437,-1.173880081454855
8,6.524408441524233,4,6.785384779185203,0.2609763376609697
294,4.392802243461443,20,5.271362692153731,0.878560448692288
65,-4.19644043413699,9,-4.57412007320932,-0.3776796390723298
329,-4.341916153976451,30,-5.644491000169386,-1.3025748461929352
299,8.34981267483532,20,10.019775209802384,1.6699625349670644
368,6.673878509269059,30,8.676042062049778,2.0021635527807184
370,4.649736179557385,30,6.044657033424601,1.394920853867216
84,0.3555351178192918,10,0.39108862960122104,0.035553511781929226
189,-6.0359573395658135,15,-6.941350940500685,-0.9053936009348718
218,7.184691417578016,20,8.62162970109362,1.4369382835156035
135,-8.069391611545203,15,-9.279800353276983,-1.2104087417317793
140,6.905994442177295,15,7.941893608503889,1.035899166326594
200,-4.362675711609758,20,-5.23521085393171,-0.8725351423219516
215,-4.7045976213291185,20,-5.645517145594942,-0.9409195242658237
55,9.281563674654006,9,10.116904405372868,0.8353407307188618
285,8.956125266899814,20,10.747350320279777,1.7912250533799625
358,-9.567547897454375,30,-12.437812266690688,-2.8702643692363132
222,2.8905095690553537,20,3.4686114828664243,0.5781019138110706
326,-6.764977746390485,30,-8.794471070307631,-2.029493323917146
140,0.25764597396274347,15,0.296292870057155,0.03864689609441152
98,2.6621625896609036,10,2.9283788486269944,0.2662162589660908
290,4.127431333859857,20,4.952917600631828,0.8254862667719713
177,2.4773372495856663,15,2.848937837023516,0.37160058743784985
200,-2.1799410225660925,20,-2.615929227079311,-0.4359882045132184
64,-7.556861289689913,9,-8.236978805762007,-0.6801175160720936
273,-2.15253769537068,20,-2.583045234444816,-0.43050753907413597
383,-4.876917755115886,30,-6.339993081650652,-1.4630753265347662
256,-3.3096431976384766,20,-3.971571837166172,-0.6619286395276953
243,7.190261737011461,20,8.628314084413754,1.4380523474022926
21,5.330022623221529,7,5.703124206847036,0.37310158362550716
307,1.6143998885489967,30,2.098719855113696,0.4843199665646991
313,6.216531321711699,30,8.08149071822521,1.8649593965135107
1,3.0164993804162457,4,3.1371593556328956,0.12065997521664995
67,-6.865319698596412,9,-7.483198471470089,-0.6178787728736772
233,5.5166959804691516,20,6.620035176562982,1.1033391960938301
217,-8.805819175633507,20,-10.56698301076021,-1.7611638351267018
210,-7.1999643647202465,20,-8.639957237664296,-1.4399928729440497
30,6.190848267642732,7,6.624207646377723,0.4333593787349912
136,6.4083629468848855,15,7.369617388917618,0.9612544420327325
183,-9.158241276428615,15,-10.531977467892906,-1.3737361914642907
23,-7.530170661828217,7,-8.057282608156193,-0.5271119463279756
282,7.139015876678808,20,8.56681905201457,1.427803175335761
230,9.396133726658984,20,11.275360471990782,1.8792267453317972
4,-6.507236347812329,4,-6.7675258017248225,-0.2602894539124936
377,4.573830402839363,30,5.945979523691172,1.3721491208518088
63,0.5846026891067453,9,0.6372169311263524,0.05261424201960707
318,0.28589515065031,30,0.37166369584540304,0.08576854519509303
372,3.1300661610946463,30,4.0690860094230406,0.9390198483283942
13,0.6651378441868125,5,0.6983947363961532,0.033256892209340694
143,4.523198162407926,15,5.201677886769114,0.6784797243611882
355,8.618368782849853,30,11.203879417704808,2.5855106348549555
119,1.6763518668910482,10,1.8439870535801532,0.16763518668910504
18,7.819758679521868,5,8.210746613497962,0.39098793397609377
389,-7.06851008811785,30,-9.189063114553205,-2.1205530264353554
93,-5.312991340167075,10,-5.844290474183783,-0.5312991340167077
3,3.0389497184371947,4,3.1605077071746828,0.12155798873748802
379,-3.421127779872961,30,-4.4474661138348495,-1.0263383339618883
76,-2.135990768465696,10,-2.349589845312266,-0.21359907684656987
381,3.552312470321418,30,4.6180062114178435,1.0656937410964256
185,-0.6898722283698042,15,-0.7933530626252748,-0.10348083425547061
196,-9.765470183024462,15,-11.23029071047813,-1.4648205274536679
268,-2.7753697231741414,20,-3.3304436678089697,-0.5550739446348283
201,-6.273898392442883,20,-7.528678070931459,-1.2547796784885765
362,0.4800093937972072,30,0.6240122119363694,0.14400281813916216
112,8.000476730250409,10,8.80052440327545,0.8000476730250412
271,-4.8436869792633175,20,-5.812424375115981,-0.9687373958526635
387,0.6113167180169583,30,0.7947117334220458,0.1833950154050875
344,0.970665805681918,30,1.2618655473864935,0.2911997417045755
331,-6.127578368500675,30,-7.965851879050878,-1.838273510550203
188,7.6183889110149074,15,8.761147247667143,1.1427583366522356
34,8.494912935245264,7,9.089556840712433,0.5946439054671693
197,-1.8456218921185847,15,-2.122465175936372,-0.27684328381778744
275,5.671134320361848,20,6.805361184434217,1.1342268640723692
146,-8.395981197727059,15,-9.655378377386116,-1.2593971796590573
108,-8.102225807289704,10,-8.912448388018676,-0.810222580728972
61,-3.2330448769775133,9,-3.5240189159054895,-0.29097403892797624
202,-6.016285488239246,20,-7.219542585887095,-1.2032570976478487
10,6.3249011430615525,5,6.641146200214631,0.31624505715307816
330,-3.9138544467170355,30,-5.088010780732146,-1.1741563340151107
227,9.197115536839917,20,11.0365386442079,1.839423107367983
210,7.516535277511814,20,9.019842333014177,1.503307055502363
153,2.579391454489958,15,2.9663001726634515,0.3869087181734936
235,-2.935126377069257,20,-3.5221516524831085,-0.5870252754138514
44,-1.5341816202136638,7,-1.6415743336286204,-0.1073927134149566
246,-4.09640663997507,20,-4.915687967970084,-0.8192813279950135
225,-5.540807323321562,20,-6.648968787985874,-1.1081614646643123
249,-3.156595626785572,20,-3.7879147521426866,-0.6313191253571144
30,-9.524730342026144,7,-10.191461465967976,-0.6667311239418314
157,-9.894177847002787,15,-11.378304524053204,-1.4841266770504173
81,1.8553713994371712,10,2.0409085393808883,0.18553713994371712
162,-0.08247319937781228,15,-0.09484417928448412,-0.012370979906671839
3,-0.4162367608759592,4,-0.43288623131099757,-0.016649470435038394
348,5.362851990702996,30,6.971707587913895,1.6088555972108987
91,-7.5345943631012275,10,-8.288053799411351,-0.7534594363101235
283,-8.617448694514007,20,-10.340938433416808,-1.723489738902801
184,7.611228917638307,15,8.752913255284053,1.1416843376457457
330,1.3466633438795395,30,1.7506623470434013,0.40399900316386184
25,7.465096731501923,7,7.987653502707058,0.5225567712051351
394,4.251189506905035,30,5.526546358976546,1.2753568520715106
311,4.706808654169736,30,6.118851250420657,1.412042596250921
96,-0.38640438120803466,10,-0.42504481932883814,-0.03864043812080348
385,6.831581588893705,30,8.881056065561816,2.0494744766681112
143,-8.977605338800455,15,-10.324246139620522,-1.346640800820067
117,8.031860920135479,10,8.835047012149028,0.803186092013549
20,4.557294441270587,7,4.876305052159529,0.31901061088894167
227,-2.6701305593221143,20,-3.2041566711865372,-0.534026111864423
195,-7.6965919105666325,15,-8.851080697151627,-1.1544887865849942
310,-1.9842664744534524,30,-2.5795464167894884,-0.595279942336036
19,6.2824218718509215,5,6.596542965443468,0.31412109359254625
23,8.297911036851687,7,8.878764809431306,0.5808537725796192
168,0.006899046699718525,15,0.007933903704676303,0.0010348570049577774
378,6.207148456522262,30,8.06929299347894,1.862144536956679
142,7.974767857272944,15,9.170983035863886,1.1962151785909416
302,6.018682019192639,30,7.824286624950431,1.8056046057577921
215,3.9579986360345725,20,4.749598363241486,0.791599727206914
1,8.903953496177827,4,9.260111636024941,0.3561581398471141
244,1.8675771106035395,20,2.2410925327242475,0.373515422120708
359,-8.360826038488337,30,-10.86907385003484,-2.508247811546502
93,-0.06034680110215085,10,-0.06638148121236594,-0.006034680110215088
213,8.3313950245902,20,9.997674029508241,1.6662790049180405
292,6.563198446712143,20,7.875838136054571,1.3126396893424284
234,6.432381572041308,20,7.71885788644957,1.2864763144082616
44,4.3197843248933125,7,4.622169227635845,0.30238490274253227
392,4.763566460429109,30,6.192636398557842,1.429069938128733
190,-6.672003315975683,15,-7.672803813372035,-1.0008004973963516
48,2.515076859913046,7,2.6911322401069597,0.17605538019391354
336,4.695219494151591,30,6.103785342397068,1.4085658482454777
285,-5.81197521457667,20,-6.974370257492003,-1.1623950429153336
108,9.37018998136785,10,10.307208979504637,0.9370189981367858
225,0.797417112103167,20,0.9569005345238004,0.1594834224206334
225,8.624473775837465,20,10.349368531004957,1.724894755167492
245,-2.6386119864428226,20,-3.166334383731387,-0.5277223972885645
316,8.083140967461446,30,10.50808325769988,2.424942290238434
315,-1.2247205104513075,30,-1.5921366635866998,-0.36741615313539233
246,-8.880318771979685,20,-10.656382526375621,-1.7760637543959366
63,-0.35817850914595084,9,-0.39041457496908644,-0.032236065823135596
180,-2.8588071583428976,15,-3.287628232094332,-0.4288210737514344
323,-8.242357194906882,30,-10.715064353378947,-2.4727071584720655
112,2.2977626778016926,10,2.527538945581862,0.22977626778016935
29,9.688805345899894,7,10.367021720112888,0.6782163742129939
70,-3.1763251341941974,9,-3.4621943962716752,-0.28586926207747787
129,-3.3078617468022102,15,-3.8040410088225416,-0.49617926202033136
335,-6.683672707607837,30,-8.688774519890188,-2.0051018122823514
273,-6.015794021402723,20,-7.218952825683267,-1.2031588042805446
256,-2.272440514953857,20,-2.7269286179446284,-0.45448810299077147
339,6.9577733224222165,30,9.045105319148881,2.0873319967266646
284,-2.8441819715770755,20,-3.4130183658924906,-0.5688363943154151
143,0.4791527057571727,15,0.5510256116207486,0.07187290586357586
262,-3.302168276782133,20,-3.9626019321385595,-0.6604336553564263
314,-8.63901387178489,30,-11.230718033320358,-2.5917041615354677
286,4.078977781608135,20,4.894773337929761,0.8157955563216266
319,1.0550639087526825,30,1.3715830813784873,0.31651917262580476
375,-3.5341788102423948,30,-4.594432453315114,-1.060253643072719
204,3.405658614581469,20,4.086790337497763,0.6811317229162936
97,-3.774681669657296,10,-4.152149836623026,-0.3774681669657296
210,7.769624164361279,20,9.323548997233534,1.553924832872255
232,-0.6228809189026485,20,-0.7474571026831782,-0.1245761837805297
66,-6.635581463335174,9,-7.23278379503534,-0.5972023317001662
76,-6.050939878471775,10,-6.656033866318953,-0.6050939878471784
391,-6.0531012933961375,30,-7.869031681414979,-1.8159303880188418
226,-7.636814785467941,20,-9.16417774256153,-1.5273629570935885
333,-7.545076484183451,30,-9.808599429438486,-2.263522945255035
262,6.769818835979219,20,8.123782603175062,1.353963767195843
77,9.375951589486238,10,10.313546748434863,0.9375951589486249
227,0.09936149222963486,20,0.11923379067556183,0.019872298445926972
131,-0.6071332188771805,15,-0.6982032017087576,-0.09106998283157708
377,5.566792190413523,30,7.23682984753758,1.6700376571240572
258,-9.230564661296485,20,-11.076677593555782,-1.846112932259297
298,-3.728641421697743,20,-4.474369706037291,-0.7457282843395481
396,-9.675282161158707,30,-12.57786680950632,-2.902584648347613
10,1.1291040151828131,5,1.185559215941954,0.05645520075914079
257,1.8528106739253563,20,2.2233728087104274,0.37056213478507116
227,-3.4344115174545253,20,-4.12129382094543,-0.6868823034909051
220,-9.115528933418435,20,-10.938634720102122,-1.823105786683687
148,9.53420409648735,15,10.964334710960452,1.4301306144731019
13,-4.5231960310104835,5,-4.749355832561008,-0.22615980155052462
207,-6.7843729584944175,20,-8.1412475501933,-1.3568745916988831
167,-2.3246326027120956,15,-2.6733274931189097,-0.3486948904068141
238,-1.1326705405515707,20,-1.3592046486618847,-0.22653410811031405
139,6.7116348219154105,15,7.718380045202721,1.0067452232873109
381,0.3734636023805784,30,0.4855026830947519,0.11203908071417351
151,-6.320317761701477,15,-7.2683654259566985,-0.9480476642552214
40,2.720151203921697,7,2.910561788196216,0.19041058427451896
320,7.841917535971447,30,10.194492796762882,2.3525752607914345
362,7.210550548029772,30,9.373715712438704,2.163165164408932
391,5.836173076349091,30,7.587024999253819,1.7508519229047277
252,3.354353504618606,20,4.025224205542327,0.6708707009237207
361,-7.478356697633258,30,-9.721863706923235,-2.243507009289978
314,5.014466669380727,30,6.518806670194945,1.504340000814218
100,1.4369500875526526,10,1.580645096307918,0.1436950087552653
214,2.727008062381735,20,3.272409674858082,0.545401612476347
136,4.349018259951809,15,5.001370998944579,0.6523527389927706
76,-6.23461997028466,10,-6.858081967313127,-0.6234619970284667
87,-5.298450722714114,10,-5.828295794985526,-0.5298450722714119
18,-8.014381503040786,5,-8.415100578192826,-0.40071907515203975
69,-2.408592269127645,9,-2.6253655733491335,-0.21677330422148833
303,0.9314363021347187,30,1.2108671927751344,0.2794308906404157
198,-6.3848529037796204,15,-7.342580839346563,-0.9577279355669424
380,-3.2357476039301307,30,-4.2064718851091705,-0.9707242811790397
353,-3.151442227361523,30,-4.09687489556998,-0.9454326682084568
93,-2.017501706594784,10,-2.2192518772542624,-0.20175017065947864
159,7.698629083033801,15,8.85342344548887,1.1547943624550694
66,7.694680018444689,9,8.387201220104712,0.6925212016600231
203,3.289467573419053,20,3.947361088102863,0.6578935146838103
9,-7.338638646346764,4,-7.632184192200635,-0.2935455458538705
91,8.26370399251114,10,9.090074391762254,0.8263703992511147
321,-3.942102756345527,30,-5.124733583249185,-1.182630826903658
386,-8.755071822492873,30,-11.381593369240735,-2.6265215467478615
366,3.936373536209395,30,5.117285597072214,1.180912060862819
320,0.7928650368115022,30,1.030724547854953,0.2378595110434507
1,6.143425293258481,4,6.389162304988821,0.24573701173033946
156,-7.568736509061611,15,-8.704046985420852,-1.1353104763592414
259,3.9508053431574,20,4.74096641178888,0.7901610686314795
388,-9.443841205339638,30,-12.27699356694153,-2.8331523616018917
205,-4.908421386056451,20,-5.890105663267741,-0.9816842772112899
26,-5.453817696503338,7,-5.835584935258572,-0.3817672387552342
185,-8.724370338927734,15,-10.033025889766893,-1.308655550839159
241,1.8822450630402265,20,2.258694075648272,0.3764490126080453
350,4.613056960312553,30,5.99697404840632,1.3839170880937663
78,-0.35012117067181237,10,-0.38513328773899363,-0.03501211706718127
265,-2.565660910907037,20,-3.0787930930884446,-0.5131321821814074
